f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Artist,Place
86357770.274,78850360.45,52519247.71,66594189.254,48290050.915,48990271.354,60411863.632,14205920.834,52123448.767,60288625.496,60730410.78,41785410.611,75234116.098,86362537.03,38898734.245,27527883.284,24575089.01,46391506.006,62808478.745,80639911.829,35915710.672,15824970.528,90586509.976,80732855.859,42826168.68,20578170.783,13325526.15,41927945.203,73229432.68,61559155.527,47597744.952,26384709.179,59585045.346,25229671.217,83115475.079,53391134.696,26665736.064,50332564.41,47175402.243,96473387.733,71441246.361,65955167.153,63408187.355,82886753.292,11622829.297,73382138.196,40555685.654,32060035.94,90054882.996,69431365.385,1,1,0
86347743.916,78896679.059,52519440.418,66595304.086,48306379.168,48990175.315,60447037.394,14095306.348,52138539.665,60290222.78,60793509.779,41995018.186,75253896.021,86349736.471,38901572.928,27340294.11,24596906.228,46603281.565,59655466.365,80626488.608,35913024.042,15834905.395,90588363.595,80730442.439,42823003.344,20581894.149,13357572.389,41928528.705,73212976.508,61556964.934,47580917.644,26399101.712,59584092.818,25228063.767,83148215.601,53679485.773,26668504.815,50325943.913,47363256.265,96475020.516,71441923.067,65952526.983,63399786.987,82887530.437,11602867.516,73395891.21,40544017.763,32061890.695,90058209.619,69783509.078,1,1,0
86355978.992,78898902.816,52518626.999,66606777.485,48306898.264,48989931.2,60411011.093,14249755.618,52132021.332,60275692.408,60830201.24,41859978.077,75225122.641,86370125.556,33649360.955,27478577.73,24595026.905,46404838.952,63033388.834,80563550.858,35909321.917,15826116.4,90587068.256,80731676.5,42828993.619,20580603.14,13351862.58,41925993.936,73217199.908,61575334.501,47592073.712,26394761.452,59583094.164,25227917.022,83140606.761,53333716.424,26670355.215,49689501.303,47306993.352,96474101.797,71441850.376,65944439.591,63398112.005,82879944.571,11614780.916,73385581.051,40549851.685,32061165.25,90055608.11,69773041.883,1,1,0
86365347.619,81198051.519,52517709.399,66617968.763,48302223.116,48989762.301,60477729.136,14291789.894,52136392.49,60269023.001,60811099.278,41822994.608,75126125.158,86365210.185,38899116.556,27519900.431,24601925.592,46401165.595,63016983.249,80637730.829,35908205.713,15848405.268,90586646.639,80759392.846,42808960.743,20606041.786,13352837.943,41924930.169,73226060.281,61557845.913,47603620.488,26460302.61,59582182.586,25230195.071,83148850.991,53374922.366,26671925.041,50360768.628,47571751.221,96474258.469,71443378.936,65944023.015,63399133.779,82891070.419,11496821.938,73410722.254,40549470.239,32061954.067,90058652.843,69783394.632,1,1,0
86358105.505,78893205.389,52521921.49,66584377.017,48297006.515,48990563.023,60428745.512,14270161.304,52120200.489,60408030.47,60891813.153,41844843.497,75236057.333,86373883.151,39458039.56,26954749.118,24583002.088,46417976.949,62938692.182,80631687.936,35907572.594,15844247.509,90584359.745,80726381.407,42805211.31,20577192.994,13360360.549,41923401.191,73343510.25,61403161.131,47600932.275,26405699.733,59593996.604,25217710.71,83176286.257,53322557.823,26666792.844,50328270.99,47345775.028,96472923.071,71446878.521,65946388.774,63397439.852,82876492.312,11582421.279,73382923.954,40556607.182,32061223.54,90059536.201,69774800.681,1,1,0
86368178.534,78909180.693,52519003.439,66602058.083,48290917.869,48990124.256,60422413.139,13777030.709,52130583.632,60225885.804,60779102.764,41827120.628,75263569.333,86333794.236,38917050.22,27458934.584,24595239.0,46355118.37,63096117.347,80634398.606,35912837.003,15825060.745,90584430.607,80490050.462,42825203.768,20587731.376,13353347.038,41907662.601,73330885.812,61567154.266,47597333.222,26384052.314,59584518.565,25233004.0,83116898.344,53367372.152,26660078.711,50316569.159,47338196.699,96466311.395,71443127.846,65950688.372,63412981.827,82904391.091,11648887.61,73281792.046,40553072.541,32060736.57,90059410.693,69800208.858,1,1,0
86380851.486,78868574.339,52519416.074,66611215.964,48306514.889,48989932.522,60414230.369,14297835.745,52151947.047,60280897.701,60791663.037,41839192.65,75216380.804,86345991.086,38912926.603,27541670.272,24606376.674,46428601.795,63082051.151,80636575.316,35898372.42,15827157.509,90585040.944,80727163.755,42823752.586,20571689.515,13354271.402,41925115.49,73237095.965,61569861.701,47587737.799,26398757.845,59583031.686,25227186.0,83118963.08,53382219.037,26667772.285,50335008.005,47344134.605,96473541.946,71442934.829,65946943.546,63391971.526,82887642.104,11602771.151,73383297.798,40545663.743,32059976.081,90058302.741,69788040.641,1,1,0
86416650.683,78901867.35,52519422.152,66600964.274,48316474.88,48990438.649,60438728.648,14234264.459,52129681.032,60375741.765,60815426.557,41847759.106,75226021.893,86379780.575,38917007.255,27448648.91,24593667.635,46397568.122,63047440.699,80611981.569,35918758.267,15827027.435,90585688.247,80730306.356,42826437.861,20564545.516,13366426.244,41925357.221,73240373.782,61560024.862,47666293.881,26388457.364,59584611.538,25225990.612,83136002.601,53369993.208,26668058.661,50308713.708,47350420.543,96474463.878,71447607.612,65942648.234,63321980.603,82881303.617,11605387.663,73395887.067,40548330.654,32060901.853,90058497.702,69804381.836,1,1,0
86405659.305,78905662.528,52519635.365,66587084.346,48293875.544,48989934.313,60409272.665,14265929.978,52133143.479,60278202.796,60789065.464,41846221.632,75219560.123,86368878.987,38962840.724,27488188.167,24595529.473,46425259.933,63038334.763,80635289.269,35910054.345,15824098.053,90588541.968,80739560.082,42824498.772,20582345.702,13357334.183,41927391.92,73243548.425,61558175.087,47603758.843,26372059.849,59594785.502,25226024.049,83116231.718,53355164.128,26652613.179,50082488.995,47361714.876,96472664.066,71442706.554,65948748.849,63406778.221,82887136.797,11605417.668,73474711.01,40546286.457,32061381.297,90060164.612,70218381.093,1,1,0
86348238.836,78902215.704,52520485.086,66529623.71,48293070.137,48989843.83,60402115.786,14266786.955,52127424.691,60276262.192,60799044.185,41836094.586,75264251.224,86370183.457,38919237.237,27523328.397,24581110.909,46393423.38,64088360.682,80517323.263,35912992.392,15826299.015,90625958.511,80729795.236,42825644.301,20584098.55,13354146.343,41942620.43,73233179.12,61544539.358,47598430.224,26430235.465,59584284.037,25223720.499,83131407.43,53364420.62,26665119.987,50327784.768,47346083.881,96470036.17,71440744.47,65953358.66,63381944.218,82874468.856,11623332.385,73384947.801,40562560.729,32060869.907,90060073.258,69798282.835,1,1,0
86360607.347,78898283.907,52518898.783,66599204.691,48294847.244,48989945.628,60406256.695,14288856.769,52126090.635,60283605.219,60772470.689,41829371.757,75228499.609,86364698.469,38905479.736,27488682.129,24579820.952,46377018.64,63009210.83,80623310.578,35909115.436,15825038.994,90588517.039,80810739.305,42826046.868,20576635.294,13352050.932,41928453.394,73249475.391,61554565.425,47593033.929,26391713.77,59585561.028,25230664.397,83096268.835,53368827.7,26665247.638,50369985.546,47339560.647,96477002.449,71442817.46,65872276.416,63394791.093,82881924.261,11618722.322,73373471.372,40559752.404,32059921.729,90064063.786,69734849.944,1,1,0
86370833.698,78817602.492,52521230.059,66596675.458,48241540.54,48990931.038,60425449.096,14275164.21,52123411.933,60275597.978,60797318.742,42334260.323,75211380.404,86372706.977,38926279.751,27535380.562,24573486.474,46413070.765,63015810.548,80625968.185,35901554.481,15823943.125,90587942.081,80700824.398,42825537.465,20605246.213,13353712.473,41953293.059,73241443.06,61560423.367,47594990.77,26390718.364,59584377.435,25226776.341,83119047.406,53337058.554,26670216.055,50313654.337,47357598.831,96473747.9,71442692.139,65942231.688,63413108.595,82888190.362,11605627.315,73448675.16,40552629.263,32060816.843,90059003.859,69771683.769,1,1,0
86357294.593,78965578.787,52517874.045,66599064.223,48312419.542,48989522.566,60404565.198,14269555.932,52131056.23,60270937.911,60799435.708,41862523.558,75237189.88,86366439.24,38913604.544,27516967.974,24601183.564,46422704.731,62954101.586,80658156.164,35909034.508,15833211.519,90585226.759,80735974.353,42826681.077,20546558.708,13352810.704,41925267.023,73237308.295,61522105.656,47591688.251,26437161.061,59584438.812,25228139.337,83117437.254,53354389.296,26667688.286,50347955.084,47315281.064,96477969.842,71438778.711,65947406.253,63381366.462,82881846.781,11603776.081,73373122.902,40551977.691,32061943.308,90061593.239,67380600.293,1,1,0
86342872.907,78875305.551,52519207.836,66593666.133,48717510.058,48989797.975,60429150.35,14254677.88,52126345.864,60245228.291,60796621.342,41837716.632,75410494.413,86379002.531,38919587.413,27770516.77,24589924.633,46426219.471,63704638.482,80663849.853,35908547.187,15834120.341,90585482.459,80725638.598,42817946.838,20770174.581,13352605.38,41923374.355,73227345.725,61559266.565,47590923.43,26421067.116,59584535.512,25227145.87,83127381.087,53387495.711,26670785.162,50312256.603,47328948.727,96474741.831,71439613.068,65947269.041,63428587.054,82882795.535,11612878.688,73383902.607,40549698.727,32057947.119,90056566.984,69772315.892,1,1,0
86340660.591,78893945.443,52531985.137,66538898.358,48293744.666,48990398.703,60412702.835,14320003.074,52130359.403,60267051.836,60787887.515,41859449.648,75214928.306,86367223.333,38921289.294,27488806.582,24590950.329,46395031.456,63106117.412,80634833.365,35909161.445,15823592.505,90591388.468,80789962.421,42821585.906,20582240.162,13352718.783,41926638.715,73241925.471,61595841.989,47585909.631,26321460.976,59584300.43,25228852.59,83092845.214,53382216.108,26663089.825,50325816.032,47355036.34,96473134.3,71445549.618,65946395.281,63396136.63,82885492.541,11602688.852,73384668.237,40557099.294,32060402.077,90059723.721,69772564.011,1,1,0
86310104.994,78947773.888,52514629.694,66629627.92,48296990.537,48990059.624,60395718.085,14274459.985,52131061.298,60286621.623,60813586.209,41788257.024,75310518.914,86338620.13,38903769.685,27522579.76,24600302.677,46404570.412,62959568.379,80625764.287,35910597.2,15814188.678,90582910.281,80738076.933,42824546.257,20582884.877,13354031.499,41925318.633,73237053.797,61556661.823,47587521.719,26426784.61,59584202.972,25226553.627,83344909.69,53377008.244,26658925.195,50303038.676,47346161.384,96473117.979,71445729.089,65947228.091,63417496.906,82886505.188,11601716.852,73315366.389,40562600.888,32058567.055,90058044.987,69774802.255,1,1,0
86353758.646,78904744.015,52515805.258,66596146.875,48295126.262,48989720.652,60261110.246,14285433.337,52126836.046,60306460.304,60720968.849,41824977.655,75261918.912,86368438.956,38900462.251,27525713.489,24591334.413,42988410.438,63036949.593,80919878.908,35904788.659,15820249.401,90584546.402,80759902.641,42862844.239,20578068.674,13356462.622,41933865.784,73207314.785,61556767.235,47595066.232,26271388.823,59585195.492,25230221.317,83133631.905,53358864.065,26665698.473,50325641.862,47328604.921,96471099.494,71443727.122,65949037.807,63435053.108,82888786.024,11586428.789,73386015.299,40552429.463,32061222.554,90062048.639,69766234.89,1,1,0
86346863.848,78911871.002,52519798.881,66580309.229,48302847.347,48990147.718,60415086.946,13189369.06,52130022.426,60373633.754,60794522.712,41809379.886,74707420.542,86372919.439,38906006.063,27523314.962,24593463.462,46416750.062,63108024.398,80639271.284,35911488.849,15826620.326,90606770.192,80731623.595,42825318.535,20579335.42,13354414.6,41930997.275,73239853.972,61537353.079,47601907.878,26388143.816,59583958.738,25226983.406,83090851.693,53340962.782,26666067.909,50333437.122,47347022.998,96472370.452,71445312.737,65939946.21,63392499.761,82889079.576,11582440.914,73376688.04,40561861.035,32060771.451,90057837.103,69768605.789,1,1,0
86354362.926,78892619.319,52495979.496,66610074.313,48283242.749,48990385.37,60377062.183,14305201.106,52122674.868,60252681.481,60795179.799,41832103.096,74584433.608,86363142.127,38598809.393,27509628.458,24595173.235,46405267.308,63014259.905,80631418.227,35911234.177,15827517.515,90585467.497,80725422.998,42833067.852,20605688.226,13371580.727,41920927.485,73243068.195,61562580.227,47593547.663,26383192.963,59584669.654,25244551.473,83130590.827,53308203.311,26637365.629,50297105.154,47334957.851,96473110.929,71449197.741,65942153.282,63410435.885,82876138.571,11546996.194,73428839.893,40620268.445,32061229.344,90059771.001,69764279.948,1,1,0
85992570.185,78903125.755,52518406.235,66635401.777,48287707.491,48990376.709,60373671.705,14265631.594,52132043.883,60270051.243,59384124.506,41817985.958,75180818.245,86357851.759,38912533.519,27522273.415,24588960.849,46552687.699,63051802.628,80622887.679,35892843.569,15832588.603,90579245.238,80723915.626,42825018.026,20569977.597,13350678.078,41921610.539,73243078.323,61550095.746,47552007.147,26376402.468,59578537.688,25232191.251,83042301.575,53399476.316,26667239.019,50288959.744,47342110.59,96480779.259,71437883.355,65942267.228,63399651.709,82901502.338,11622384.583,73390129.905,40553158.549,32060203.204,90058281.394,69779565.457,1,1,0
86334876.53,78901139.387,52519112.21,66728702.857,48293534.971,48989943.45,60412124.819,14296700.325,52126912.778,60292719.418,60804575.055,42037970.482,75236065.679,86369317.707,38906130.474,27545459.707,24573210.643,46398675.685,62957195.466,80744485.886,35909158.144,15829414.012,90586376.963,80723763.6,42823810.855,20514840.313,13356813.411,41923457.898,73243430.631,61551211.861,47588327.407,26402968.567,59584167.001,25229016.876,83134602.776,53379699.448,26664984.959,50324730.02,47341016.957,96472176.49,71445709.628,65947397.838,63373420.084,82931954.217,11601471.113,73374861.635,40561296.38,32062336.19,90059023.12,69839996.557,1,1,0
86349370.344,78900309.406,52527161.113,66636392.328,48285175.824,48990047.537,60423877.044,14110658.88,52151896.691,60073353.007,60809594.266,42401588.646,75615285.478,86296716.531,38878029.392,27511984.166,24557839.946,46361304.228,62986804.893,80665474.297,35908661.698,15822434.086,90580613.637,80734845.255,42828205.138,20583565.927,13342682.951,41929943.53,73224227.307,61567906.368,47586191.124,26403291.744,59588102.936,25223884.697,83132627.679,53310313.216,26665582.909,50314707.704,47341453.064,96472667.493,71447297.882,65946714.394,63434309.077,83000701.598,11632661.47,73381239.142,40564904.374,32061851.568,90077553.944,69751473.421,1,1,0
86493141.628,78892758.616,52524459.884,66609680.334,48301732.506,48990582.098,60404679.687,14253968.252,52131811.814,60147279.291,60750253.12,41840766.685,75226140.323,86365324.062,38910417.262,27519952.307,24598813.117,46396393.296,63338529.63,80663245.19,35914587.748,15826511.614,90581602.24,80731101.51,42824721.731,20582445.425,13351919.699,41938374.66,73265539.777,61555072.424,47608344.29,26359842.697,59582290.539,25226784.284,83121131.534,53325341.983,26665725.592,50342304.115,47335782.479,96474422.676,71432141.855,65944334.729,63354592.886,82823783.463,11612130.678,73376647.177,40553274.101,32062096.897,90060164.106,69776453.214,1,1,0
86352919.817,78904564.034,52533999.064,66597084.147,48301426.823,48989165.282,60419280.858,14247717.872,52340656.205,60306372.191,60878679.54,41839642.149,75236603.772,86358450.818,38895051.54,27538110.148,24597724.456,46656260.424,62965918.172,80649900.436,35919579.725,15827627.125,90588228.872,80704395.475,42826814.512,20588078.219,13355031.464,41890917.17,73082653.869,61576077.601,47600888.422,26342136.706,59583622.812,25215233.852,83117626.098,53367319.946,26663536.524,50283507.669,47340226.466,96473194.051,71443756.736,65946860.108,63404083.861,82886036.616,11577563.86,73471441.819,40560076.756,32060733.319,90063135.885,69796138.596,1,1,0
86373900.894,78899105.695,52518424.849,66599755.446,48305674.091,48990799.077,60416365.996,14255717.876,52128681.381,60269798.357,60799905.371,41840379.601,75235411.532,86368447.814,38928302.035,27560331.302,24609346.423,46409635.832,63002048.413,81068616.012,35911407.275,15827727.4,90586077.684,80726344.863,42825707.316,20585255.234,13353260.35,41923076.49,73221256.27,61591501.455,47580061.281,26389535.591,59583578.27,25221921.584,83111024.472,53397351.841,26665944.999,50299953.731,47345916.366,96472373.188,71445500.766,65949614.438,63385122.013,82884098.158,11612301.66,73397822.468,40551089.691,32060751.233,90058537.873,69771244.537,1,1,0
86359671.933,78900787.877,52518604.812,66598995.852,48301042.061,48990383.0,60426362.898,14268876.907,52129112.959,60275572.556,60885768.797,41864430.093,75209871.672,86344023.685,38928831.754,28727012.795,24594635.61,46432462.491,63044864.587,80646291.031,35907636.765,15881169.798,90584198.435,80731760.369,42825513.294,20580759.348,13350641.086,41922734.754,73250316.056,61549068.636,47615614.44,26406389.399,59582448.511,25227317.865,83128466.697,53305484.863,26665264.568,50362636.228,47344371.464,96473689.045,71428484.916,65949181.554,63500205.872,82884272.609,11603391.063,73387307.927,40557777.166,32062186.79,90059044.78,69791113.178,1,1,0
86361195.485,78902755.897,52519627.295,66560341.891,48296481.795,48989657.458,60409260.395,14279817.128,52129059.592,60265283.165,60783468.492,41822559.86,75216514.905,86342153.047,38951326.93,27559884.116,24596767.995,46433023.703,62927898.538,80654274.398,35910421.722,15825631.208,90585785.055,80707209.18,42828036.211,20582144.97,13565688.21,41928648.111,73220683.196,61539673.925,47599171.563,26335477.411,59583496.473,25225525.963,83113707.52,53368448.5,26666222.314,50324129.55,47347960.923,96472223.989,71443019.838,65938794.598,63397955.831,82888743.461,10367009.15,73380715.119,40553049.445,32041421.501,90059590.61,69738625.667,1,1,0
86361003.435,78916549.537,52519656.91,66564525.22,48289759.348,48990030.598,60439942.102,14285443.642,52131788.554,60263363.256,60767192.666,41843739.995,75196967.35,86370256.419,38914551.902,27542477.273,24648439.599,46433220.987,63524865.41,80631271.785,35956192.777,15828561.429,90584870.557,80739318.732,42826243.959,20603791.323,13359240.831,41924490.137,73211563.153,61549649.162,47604342.054,26351942.078,59584534.939,25232882.688,83119182.16,53521816.721,26666557.039,50334105.333,47344233.506,96472135.848,71448576.748,65948778.513,63397758.075,82892161.098,11609309.912,73378915.306,40554010.461,32062615.335,90099834.126,69772256.732,1,1,0
